;;;;;;;;;;;;;;C2H6;C3H6;C3H8;H2;C2H4
l [m];C2H4;C3H6;C2H6;C3H8;H2;FLMOL [kgmol/hr];t [s];T [K];2;3;;;;C2H6 - HYSYS;C3H6 - HYSYS;C3H8 - HYSYS;H2 - HYSYS;C2H4 - HYSYS
0,41182555;0,104618751;0,025176077;0,591545386;0,148864957;0,129794828;1,149154283;0,026932558;1135,002204;0,010406681;0,002575078;;;;;;;;
0,412286502;0,104644376;0,025182444;0,591494169;0,148852192;0,12982682;1,149196531;0,026962603;1134,962058;0,010394547;0,002572118;;;;;;;;
0,412747453;0,104669968;0,025188803;0,591443015;0,148839443;0,129858771;1,149238729;0,026992648;1134,921957;0,010382439;0,002569165;;;;;;;;
0,413208405;0,104695529;0,025195154;0,591391924;0,148826709;0,129890684;1,149280879;0,027022694;1134,881903;0,010370359;0,002566218;;;;;;;;
0,413669356;0,104721059;0,025201498;0,591340896;0,148813991;0,129922557;1,14932298;0,027052739;1134,841894;0,010358306;0,002563277;;;;;;;;
0,414130308;0,104746557;0,025207834;0,591289931;0,148801288;0,129954391;1,149365033;0,027082784;1134,801931;0,01034628;0,002560343;;;;;;;;
0,41459126;0,104772023;0,025214162;0,591239028;0,148788601;0,129986185;1,149407036;0,027112829;1134,762014;0,010334281;0,002557416;;;;;;;;
0,415052211;0,104797458;0,025220483;0,591188189;0,148775929;0,130017941;1,149448991;0,027142875;1134,722142;0,010322308;0,002554495;;;;;;;;
0,415513163;0,104822862;0,025226796;0,591137412;0,148763273;0,130049658;1,149490898;0,02717292;1134,682315;0,010310362;0,002551581;;;;;;;;
0,415974114;0,104848235;0,025233101;0,591086697;0,148750632;0,130081336;1,149532756;0,027202965;1134,642534;0,010298443;0,002548673;;;;;;;;
0,416435066;0,104873576;0,025239399;0,591036044;0,148738006;0,130112975;1,149574567;0,02723301;1134,602798;0,010286551;0,002545771;;;;;;;;
0,416896018;0,104898886;0,025245689;0,590985453;0,148725396;0,130144575;1,149616329;0,027263055;1134,563107;0,010274685;0,002542876;;;;;;;;
0,417356969;0,104924166;0,025251971;0,590934925;0,148712801;0,130176137;1,149658043;0,0272931;1134,523461;0,010262845;0,002539988;;;;;;;;
0,417817921;0,104949414;0,025258246;0,590884458;0,148700222;0,13020766;1,149699709;0,027323145;1134,48386;0,010251031;0,002537105;;;;;;;;
0,418278872;0,104974632;0,025264513;0,590834052;0,148687658;0,130239145;1,149741328;0,02735319;1134,444303;0,010239244;0,002534229;;;;;;;;
0,418739824;0,104999818;0,025270773;0,590783708;0,148675108;0,130270592;1,149782898;0,027383235;1134,404792;0,010227483;0,00253136;;;;;;;;
0,419200776;0,105024974;0,025277025;0,590733426;0,148662575;0,130302;1,149824422;0,02741328;1134,365325;0,010215747;0,002528496;;;;;;;;
0,419661727;0,1050501;0,02528327;0,590683204;0,148650056;0,13033337;1,149865897;0,027443324;1134,325902;0,010204038;0,002525639;;;;;;;;
0,420122679;0,105075194;0,025289508;0,590633044;0,148637552;0,130364702;1,149907326;0,027473369;1134,286524;0,010192355;0,002522788;;;;;;;;
0,42058363;0,105100259;0,025295737;0,590582944;0,148625063;0,130395996;1,149948707;0,027503414;1134,24719;0,010180697;0,002519944;;;;;;;;
0,421044582;0,105125292;0,02530196;0,590532906;0,14861259;0,130427252;1,149990041;0,027533458;1134,207901;0,010169065;0,002517105;;;;;;;;
0,421505534;0,105150296;0,025308175;0,590482928;0,148600131;0,13045847;1,150031328;0,027563503;1134,168655;0,010157458;0,002514273;;;;;;;;
0,421966485;0,105175269;0,025314382;0,59043301;0,148587688;0,130489651;1,150072568;0,027593548;1134,129454;0,010145877;0,002511447;;;;;;;;
0,422427437;0,105200212;0,025320582;0,590383153;0,148575259;0,130520794;1,150113761;0,027623592;1134,090296;0,010134322;0,002508627;;;;;;;;
0,422888388;0,105225124;0,025326775;0,590333356;0,148562845;0,130551899;1,150154908;0,027653637;1134,051182;0,010122792;0,002505813;;;;;;;;
0,42334934;0,105250007;0,02533296;0,590283619;0,148550446;0,130582967;1,150196008;0,027683681;1134,012112;0,010111287;0,002503006;;;;;;;;
0,423810291;0,105274859;0,025339138;0,590233942;0,148538062;0,130613998;1,150237061;0,027713726;1133,973086;0,010099807;0,002500204;;;;;;;;
0,424271243;0,105299682;0,025345309;0,590184325;0,148525693;0,130644991;1,150278068;0,02774377;1133,934103;0,010088352;0,002497409;;;;;;;;
0,424732195;0,105324475;0,025351472;0,590134768;0,148513338;0,130675947;1,150319028;0,027773814;1133,895164;0,010076923;0,002494619;;;;;;;;
0,425193146;0,105349238;0,025357628;0,59008527;0,148500999;0,130706866;1,150359943;0,027803859;1133,856268;0,010065518;0,002491836;;;;;;;;
0,425654098;0,105373971;0,025363777;0,590035831;0,148488673;0,130737748;1,150400811;0,027833903;1133,817415;0,010054138;0,002489059;;;;;;;;
0,426115049;0,105398674;0,025369919;0,589986452;0,148476363;0,130768592;1,150441633;0,027863947;1133,778605;0,010042783;0,002486287;;;;;;;;
0,426576001;0,105423348;0,025376053;0,589937132;0,148464067;0,1307994;1,150482409;0,027893991;1133,739839;0,010031453;0,002483522;;;;;;;;
0,427036953;0,105447992;0,02538218;0,589887871;0,148451786;0,130830171;1,15052314;0,027924036;1133,701115;0,010020147;0,002480762;;;;;;;;
0,427497904;0,105472606;0,025388299;0,589838669;0,148439519;0,130860906;1,150563824;0,02795408;1133,662435;0,010008866;0,002478009;;;;;;;;
0,427958856;0,105497192;0,025394412;0,589789525;0,148427267;0,130891604;1,150604463;0,027984124;1133,623797;0,009997609;0,002475261;;;;;;;;
0,428419807;0,105521748;0,025400517;0,589740441;0,14841503;0,130922265;1,150645057;0,028014168;1133,585201;0,009986376;0,00247252;;;;;;;;
0,428880759;0,105546274;0,025406616;0,589691414;0,148402806;0,13095289;1,150685605;0,028044212;1133,546649;0,009975168;0,002469784;;;;;;;;
0,429341711;0,105570771;0,025412707;0,589642446;0,148390598;0,130983478;1,150726108;0,028074256;1133,508139;0,009963984;0,002467054;;;;;;;;
0,429802662;0,10559524;0,025418791;0,589593536;0,148378403;0,13101403;1,150766565;0,0281043;1133,469671;0,009952825;0,00246433;;;;;;;;
0,430263614;0,105619679;0,025424867;0,589544685;0,148366224;0,131044546;1,150806978;0,028134344;1133,431246;0,009941689;0,002461612;;;;;;;;
0,430724565;0,105644089;0,025430937;0,589495891;0,148354058;0,131075026;1,150847345;0,028164387;1133,392863;0,009930577;0,0024589;;;;;;;;
0,431185517;0,10566847;0,025437;0,589447155;0,148341907;0,131105469;1,150887668;0,028194431;1133,354522;0,009919489;0,002456193;;;;;;;;
0,431646468;0,105692822;0,025443055;0,589398477;0,14832977;0,131135877;1,150927945;0,028224475;1133,316223;0,009908425;0,002453492;;;;;;;;
0,43210742;0,105717145;0,025449103;0,589349856;0,148317647;0,131166248;1,150968178;0,028254519;1133,277966;0,009897385;0,002450797;;;;;;;;
0,432568372;0,10574144;0,025455145;0,589301293;0,148305538;0,131196584;1,151008366;0,028284563;1133,239751;0,009886369;0,002448108;;;;;;;;
0,433029323;0,105765705;0,025461179;0,589252787;0,148293444;0,131226884;1,15104851;0,028314606;1133,201578;0,009875376;0,002445424;;;;;;;;
0,433490275;0,105789942;0,025467206;0,589204339;0,148281364;0,131257149;1,151088609;0,02834465;1133,163447;0,009864406;0,002442746;;;;;;;;
0,433951226;0,105814151;0,025473227;0,589155947;0,148269298;0,131287378;1,151128664;0,028374694;1133,125357;0,00985346;0,002440074;;;;;;;;
0,434412178;0,105838331;0,02547924;0,589107612;0,148257246;0,131317571;1,151168674;0,028404737;1133,087309;0,009842538;0,002437407;;;;;;;;
0,43487313;0,105862482;0,025485246;0,589059334;0,148245208;0,131347729;1,15120864;0,028434781;1133,049302;0,009831639;0,002434747;;;;;;;;
0,435334081;0,105886606;0,025491246;0,589011113;0,148233184;0,131377851;1,151248563;0,028464824;1133,011336;0,009820763;0,002432091;;;;;;;;
0,435795033;0,1059107;0,025497238;0,588962949;0,148221174;0,131407939;1,151288441;0,028494868;1132,973412;0,00980991;0,002429442;;;;;;;;
0,436255984;0,105934767;0,025503224;0,58891484;0,148209178;0,131437991;1,151328275;0,028524911;1132,935529;0,00979908;0,002426798;;;;;;;;
0,436716936;0,105958805;0,025509203;0,588866789;0,148197196;0,131468008;1,151368066;0,028554955;1132,897687;0,009788274;0,002424159;;;;;;;;
0,437177888;0,105982815;0,025515174;0,588818793;0,148185228;0,13149799;1,151407813;0,028584998;1132,859886;0,00977749;0,002421526;;;;;;;;
0,437638839;0,106006797;0,025521139;0,588770853;0,148173274;0,131527937;1,151447516;0,028615041;1132,822126;0,009766729;0,002418899;;;;;;;;
0,438099791;0,106030751;0,025527097;0,58872297;0,148161333;0,131557849;1,151487175;0,028645085;1132,784407;0,009755991;0,002416277;;;;;;;;
0,438560742;0,106054678;0,025533048;0,588675142;0,148149407;0,131587726;1,151526792;0,028675128;1132,746728;0,009745276;0,002413661;;;;;;;;
0,439021694;0,106078576;0,025538993;0,58862737;0,148137494;0,131617568;1,151566365;0,028705171;1132,709091;0,009734583;0,00241105;;;;;;;;
0,439482645;0,106102446;0,02554493;0,588579653;0,148125595;0,131647376;1,151605894;0,028735214;1132,671494;0,009723913;0,002408444;;;;;;;;
0,439943597;0,106126289;0,025550861;0,588531992;0,148113709;0,131677149;1,151645381;0,028765257;1132,633937;0,009713265;0,002405844;;;;;;;;
0,440404549;0,106150103;0,025556785;0,588484386;0,148101838;0,131706888;1,151684824;0,028795301;1132,596421;0,00970264;0,00240325;;;;;;;;
0,4408655;0,10617389;0,025562702;0,588436836;0,14808998;0,131736592;1,151724224;0,028825344;1132,558945;0,009692037;0,002400661;;;;;;;;
0,441326452;0,10619765;0,025568612;0,58838934;0,148078136;0,131766262;1,151763582;0,028855387;1132,521509;0,009681457;0,002398077;;;;;;;;
0,441787403;0,106221382;0,025574516;0,5883419;0,148066305;0,131795898;1,151802897;0,02888543;1132,484113;0,009670899;0,002395499;;;;;;;;
0,442248355;0,106245087;0,025580413;0,588294514;0,148054488;0,131825499;1,151842169;0,028915473;1132,446758;0,009660363;0,002392926;;;;;;;;
0,442709307;0,106268764;0,025586303;0,588247183;0,148042684;0,131855066;1,151881398;0,028945516;1132,409443;0,009649849;0,002390358;;;;;;;;
0,443170258;0,106292413;0,025592186;0,588199907;0,148030894;0,131884599;1,151920585;0,028975559;1132,372167;0,009639357;0,002387796;;;;;;;;
0,44363121;0,106316036;0,025598063;0,588152685;0,148019117;0,131914099;1,151959729;0,029005601;1132,334931;0,009628887;0,002385239;;;;;;;;
0,444092161;0,106339631;0,025603933;0,588105518;0,148007354;0,131943564;1,151998831;0,029035644;1132,297735;0,009618439;0,002382688;;;;;;;;
0,444553113;0,106363199;0,025609796;0,588058405;0,147995604;0,131972995;1,152037891;0,029065687;1132,260579;0,009608013;0,002380141;;;;;;;;
0,445014065;0,10638674;0,025615653;0,588011346;0,147983868;0,132002393;1,152076909;0,02909573;1132,223462;0,009597608;0,0023776;;;;;;;;
0,445475016;0,106410254;0,025621503;0,587964341;0,147972145;0,132031757;1,152115884;0,029125773;1132,186385;0,009587226;0,002375065;;;;;;;;
0,445935968;0,10643374;0,025627347;0,58791739;0,147960436;0,132061087;1,152154818;0,029155815;1132,149347;0,009576865;0,002372534;;;;;;;;
0,446396919;0,1064572;0,025633184;0,587870493;0,147948739;0,132090384;1,15219371;0,029185858;1132,112349;0,009566525;0,002370009;;;;;;;;
0,446857871;0,106480633;0,025639014;0,587823649;0,147937056;0,132119647;1,152232559;0,029215901;1132,07539;0,009556207;0,002367489;;;;;;;;
0,447318823;0,106504039;0,025644838;0,587776859;0,147925387;0,132148877;1,152271367;0,029245943;1132,038469;0,00954591;0,002364974;;;;;;;;
0,447779774;0,106527419;0,025650655;0,587730122;0,14791373;0,132178074;1,152310134;0,029275986;1132,001589;0,009535635;0,002362464;;;;;;;;
0,448240726;0,106550771;0,025656466;0,587683439;0,147902087;0,132207237;1,152348859;0,029306029;1131,964747;0,009525381;0,00235996;;;;;;;;
0,448701677;0,106574097;0,02566227;0,587636809;0,147890457;0,132236367;1,152387542;0,029336071;1131,927944;0,009515148;0,00235746;;;;;;;;
0,449162629;0,106597396;0,025668068;0,587590232;0,14787884;0,132265464;1,152426184;0,029366114;1131,891179;0,009504937;0,002354966;;;;;;;;
0,44962358;0,106620669;0,025673859;0,587543709;0,147867236;0,132294528;1,152464785;0,029396156;1131,854454;0,009494746;0,002352477;;;;;;;;
0,450084532;0,106643915;0,025679643;0,587497238;0,147855645;0,132323559;1,152503344;0,029426199;1131,817767;0,009484577;0,002349993;;;;;;;;
0,450545484;0,106667135;0,025685421;0,587450819;0,147844067;0,132352557;1,152541862;0,029456241;1131,781119;0,009474428;0,002347514;;;;;;;;
0,451006435;0,106690329;0,025691193;0,587404454;0,147832503;0,132381522;1,152580339;0,029486283;1131,74451;0,009464301;0,00234504;;;;;;;;
0,451467387;0,106713496;0,025696958;0,587358141;0,147820951;0,132410454;1,152618776;0,029516326;1131,707939;0,009454194;0,002342571;;;;;;;;
0,451928338;0,106736637;0,025702717;0,58731188;0,147809412;0,132439354;1,152657171;0,029546368;1131,671406;0,009444108;0,002340107;;;;;;;;
0,45238929;0,106759751;0,025708469;0,587265672;0,147797886;0,132468221;1,152695526;0,02957641;1131,634911;0,009434043;0,002337648;;;;;;;;
0,452850242;0,10678284;0,025714215;0,587219516;0,147786374;0,132497055;1,152733839;0,029606453;1131,598455;0,009423999;0,002335195;;;;;;;;
0,453311193;0,106805902;0,025719955;0,587173412;0,147774874;0,132525857;1,152772113;0,029636495;1131,562037;0,009413975;0,002332746;;;;;;;;
0,453772145;0,106828939;0,025725688;0,58712736;0,147763387;0,132554627;1,152810345;0,029666537;1131,525657;0,009403971;0,002330302;;;;;;;;
0,454233096;0,106851949;0,025731415;0,58708136;0,147751912;0,132583364;1,152848537;0,029696579;1131,489315;0,009393988;0,002327863;;;;;;;;
0,454694048;0,106874934;0,025737135;0,587035411;0,147740451;0,132612069;1,152886689;0,029726621;1131,453011;0,009384026;0,002325429;;;;;;;;
0,455155;0,106897892;0,025742849;0,586989515;0,147729002;0,132640742;1,152924801;0,029756663;1131,416745;0,009374083;0,002323;;;;;;;;
0,455615951;0,106920825;0,025748557;0,586943669;0,147717566;0,132669382;1,152962872;0,029786706;1131,380516;0,009364162;0,002320576;;;;;;;;
0,456076903;0,106943732;0,025754259;0,586897876;0,147706143;0,13269799;1,153000903;0,029816748;1131,344326;0,00935426;0,002318157;;;;;;;;
0,456537854;0,106966613;0,025759954;0,586852133;0,147694733;0,132726567;1,153038894;0,02984679;1131,308172;0,009344378;0,002315743;;;;;;;;
0,456998806;0,106989469;0,025765643;0,586806442;0,147683335;0,132755111;1,153076845;0,029876832;1131,272057;0,009334517;0,002313334;;;;;;;;
0,457459757;0,107012299;0,025771325;0,586760802;0,14767195;0,132783624;1,153114756;0,029906874;1131,235979;0,009324675;0,002310929;;;;;;;;
0,457920709;0,107035103;0,025777002;0,586715213;0,147660578;0,132812105;1,153152627;0,029936915;1131,199938;0,009314854;0,002308529;;;;;;;;
0,458381661;0,107057882;0,025782672;0,586669675;0,147649218;0,132840554;1,153190459;0,029966957;1131,163934;0,009305053;0,002306134;;;;;;;;
0,458842612;0,107080635;0,025788335;0,586624188;0,14763787;0,132868971;1,153228251;0,029996999;1131,127968;0,009295271;0,002303744;;;;;;;;
0,459303564;0,107103364;0,025793993;0,586578751;0,147626536;0,132897357;1,153266003;0,030027041;1131,092039;0,009285509;0,002301359;;;;;;;;
0,459764515;0,107126066;0,025799644;0,586533365;0,147615213;0,132925711;1,153303716;0,030057083;1131,056147;0,009275767;0,002298979;;;;;;;;
0,460225467;0,107148744;0,02580529;0,58648803;0,147603904;0,132954033;1,15334139;0,030087125;1131,020292;0,009266045;0,002296603;;;;;;;;
0,460686419;0,107171396;0,025810929;0,586442744;0,147592606;0,132982325;1,153379024;0,030117166;1130,984474;0,009256342;0,002294232;;;;;;;;
0,46114737;0,107194023;0,025816562;0,58639751;0,147581322;0,133010584;1,153416619;0,030147208;1130,948692;0,009246659;0,002291866;;;;;;;;
0,461608322;0,107216625;0,025822188;0,586352325;0,147570049;0,133038813;1,153454174;0,03017725;1130,912948;0,009236995;0,002289505;;;;;;;;
0,462069273;0,107239202;0,025827809;0,58630719;0,147558789;0,13306701;1,153491691;0,030207292;1130,87724;0,009227351;0,002287148;;;;;;;;
0,462530225;0,107261753;0,025833423;0,586262105;0,147547542;0,133095177;1,153529168;0,030237333;1130,841569;0,009217726;0,002284796;;;;;;;;
0,462991177;0,10728428;0,025839031;0,58621707;0,147536306;0,133123312;1,153566607;0,030267375;1130,805935;0,00920812;0,002282448;;;;;;;;
0,463452128;0,107306782;0,025844634;0,586172085;0,147525083;0,133151416;1,153604007;0,030297416;1130,770337;0,009198534;0,002280106;;;;;;;;
0,46391308;0,107329259;0,02585023;0,58612715;0,147513873;0,133179489;1,153641368;0,030327458;1130,734775;0,009188967;0,002277768;;;;;;;;
0,464374031;0,107351711;0,02585582;0,586082264;0,147502674;0,133207531;1,15367869;0,030357499;1130,69925;0,009179419;0,002275434;;;;;;;;
0,464834983;0,107374139;0,025861403;0,586037427;0,147491488;0,133235542;1,153715973;0,030387541;1130,663761;0,00916989;0,002273106;;;;;;;;
0,465295935;0,107396542;0,025866981;0,58599264;0,147480314;0,133263523;1,153753218;0,030417582;1130,628308;0,00916038;0,002270782;;;;;;;;
0,465756886;0,10741892;0,025872553;0,585947902;0,147469152;0,133291473;1,153790425;0,030447624;1130,592891;0,00915089;0,002268462;;;;;;;;
0,466217838;0,107441273;0,025878119;0,585903213;0,147458003;0,133319392;1,153827593;0,030477665;1130,557511;0,009141418;0,002266147;;;;;;;;
0,466678789;0,107463602;0,025883679;0,585858573;0,147446865;0,133347281;1,153864723;0,030507707;1130,522166;0,009131965;0,002263837;;;;;;;;
0,467139741;0,107485906;0,025889232;0,585813983;0,14743574;0,133375139;1,153901815;0,030537748;1130,486857;0,009122531;0,002261531;;;;;;;;
0,467600692;0,107508186;0,02589478;0,585769441;0,147424627;0,133402966;1,153938868;0,030567789;1130,451584;0,009113115;0,00225923;;;;;;;;
0,468061644;0,107530442;0,025900322;0,585724947;0,147413525;0,133430764;1,153975883;0,030597831;1130,416347;0,009103719;0,002256933;;;;;;;;
0,468522596;0,107552673;0,025905858;0,585680503;0,147402436;0,133458531;1,154012861;0,030627872;1130,381146;0,009094341;0,002254641;;;;;;;;
0,468983547;0,10757488;0,025911387;0,585636106;0,147391359;0,133486267;1,1540498;0,030657913;1130,34598;0,009084981;0,002252354;;;;;;;;
0,469444499;0,107597062;0,025916911;0,585591759;0,147380294;0,133513974;1,154086701;0,030687954;1130,31085;0,009075641;0,00225007;;;;;;;;
0,46990545;0,107619221;0,025922429;0,585547459;0,147369241;0,13354165;1,154123565;0,030717996;1130,275755;0,009066318;0,002247792;;;;;;;;
0,470366402;0,107641355;0,025927941;0,585503208;0,1473582;0,133569296;1,154160391;0,030748037;1130,240696;0,009057014;0,002245518;;;;;;;;
0,470827354;0,107663465;0,025933447;0,585459005;0,14734717;0,133596912;1,154197179;0,030778078;1130,205672;0,009047729;0,002243248;;;;;;;;
0,471288305;0,107685551;0,025938948;0,58541485;0,147336153;0,133624499;1,15423393;0,030808119;1130,170684;0,009038462;0,002240983;;;;;;;;
0,471749257;0,107707613;0,025944442;0,585370743;0,147325147;0,133652055;1,154270643;0,03083816;1130,13573;0,009029213;0,002238722;;;;;;;;
0,472210208;0,107729651;0,02594993;0,585326684;0,147314153;0,133679581;1,154307319;0,030868201;1130,100812;0,009019982;0,002236465;;;;;;;;
0,47267116;0,107751665;0,025955413;0,585282672;0,147303172;0,133707078;1,154343958;0,030898242;1130,065929;0,00901077;0,002234213;;;;;;;;
0,473132112;0,107773655;0,02596089;0,585238709;0,147292201;0,133734545;1,154380559;0,030928283;1130,031081;0,009001575;0,002231966;;;;;;;;
0,473593063;0,107795622;0,02596636;0,585194792;0,147281243;0,133761982;1,154417123;0,030958324;1129,996268;0,008992399;0,002229723;;;;;;;;
0,474054015;0,107817565;0,025971825;0,585150923;0,147270297;0,13378939;1,15445365;0,030988365;1129,96149;0,008983241;0,002227484;;;;;;;;
0,474514966;0,107839484;0,025977285;0,585107102;0,147259362;0,133816768;1,154490139;0,031018406;1129,926746;0,0089741;0,002225249;;;;;;;;
0,474975918;0,107861379;0,025982738;0,585063328;0,147248439;0,133844117;1,154526592;0,031048447;1129,892037;0,008964978;0,002223019;;;;;;;;
