l,"""Cl2 + Propene --> AllylCl + HCl"" rate","""Cl2 + Propene --> 12-ClC3"" rate",HCl,Propene,Cl2,AllylCl,12-ClC3,FLMOL,T
2.249999999999996,0.0001867078415653073,0.000692691765689453,0.003010813336637126,0.7934973156359193,0.18302170255358902,0.003010813336637126,0.017459355137217598,0.6162571797836197,516.2157543737409
2.259999999999996,0.00018753755721841013,0.0006927943100848081,0.0030325652223527687,0.7934593920274096,0.18293526377669708,0.0030325652223527687,0.01754021375118799,0.6162082090395321,516.4164613820512
2.2699999999999956,0.0001883704459145843,0.0006928958299683845,0.0030544161502632132,0.7934213644358135,0.18284870619404395,0.0030544161502632132,0.017621097069616336,0.6161592311194269,516.6172668361404
2.2799999999999954,0.00018920651707650095,0.0006929963228900575,0.0030763665095114427,0.7933832324942259,0.18276202950543893,0.0030763665095114427,0.017702004981312323,0.6161102460958955,516.8181708904924
2.289999999999995,0.00019004578013987787,0.0006930957863943662,0.0030984166904425197,0.7933449958346119,0.18267523340977598,0.0030984166904425197,0.017782937374727085,0.6160612540417032,517.0191737002306
2.299999999999995,0.00019088824455338395,0.0006931942180204966,0.003120567084605449,0.7933066540878039,0.18258831760503288,0.003120567084605449,0.017863894137952308,0.6160122550297891,517.220275421117
2.3099999999999947,0.00019173391977853952,0.0006932916153022704,0.0031428180847550185,0.7932682068835009,0.18250128178826974,0.0031428180847550185,0.01794487515871929,0.6159632491332669,517.4214762095521
2.3199999999999945,0.00019258281528961366,0.0006933879757681234,0.0031651700848536394,0.7932296538502666,0.18241412565562815,0.0031651700848536394,0.018025880324398027,0.6159142364254246,517.6227762225748
2.3299999999999943,0.00019343494057352654,0.0006934832969411002,0.0031876234800731628,0.7931909946155274,0.18232684890233003,0.0031876234800731628,0.01810690952199626,0.6158652169797257,517.8241756178616
2.339999999999994,0.00019429030512974245,0.0006935775763388315,0.003210178666796692,0.7931522288055712,0.18223945122267665,0.003210178666796692,0.01818796263815855,0.6158161908698091,518.0256745537264
2.349999999999994,0.0001951489184701659,0.0006936708114735232,0.003232836042620387,0.7931133560455462,0.18215193231004745,0.003232836042620387,0.018269039559165375,0.6157671581694889,518.2272731891202
2.3599999999999937,0.00019601079011903564,0.0006937629998519423,0.00325559600635524,0.7930743759594583,0.18206429185689924,0.00325559600635524,0.018350140170932144,0.6157181189527563,518.4289716836306
2.3699999999999934,0.00019687592961281696,0.0006938541389754002,0.0032784589580288504,0.7930352881701692,0.18197652955476468,0.0032784589580288504,0.01843126435900827,0.6156690732937788,518.6307701974813
2.3799999999999932,0.00019774434650009096,0.0006939442263397399,0.003301425298887191,0.7929960922993974,0.18188864509425198,0.003301425298887191,0.018512412008576274,0.6156200212669006,518.8326688915319
2.389999999999993,0.00019861605034144692,0.0006940332594353233,0.0033244954313963416,0.7929567879677133,0.18180063816504322,0.0033244954313963416,0.018593583004450753,0.6155709629466439,519.0346679272769
2.399999999999993,0.0001994910507093659,0.0006941212357470119,0.0033476697592442362,0.79291737479454,0.18171250845589396,0.0033476697592442362,0.01867477723107753,0.6155218984077081,519.2367674668459
2.4099999999999926,0.00020036935718810924,0.0006942081527541605,0.0033709486873423683,0.7928778523981507,0.1816242556546317,0.0033709486873423683,0.018755994572532613,0.6154728277249711,519.4389676730025
2.4199999999999924,0.00020125097937360268,0.0006942940079305956,0.00339433262182751,0.792838220395668,0.18153587944815563,0.00339433262182751,0.018837234912521334,0.6154237509734892,519.641268709144
2.429999999999992,0.0002021359268733196,0.0006943787987446061,0.003417821970063389,0.7927984784030611,0.18144737952243498,0.003417821970063389,0.018918498134377317,0.615374668228498,519.8436707393008
2.439999999999992,0.00020302420930616,0.0006944625226589267,0.003441417140642379,0.7927586260351451,0.18135875556250858,0.003441417140642379,0.01899978412106157,0.615325579565412,520.0461739281359
2.4499999999999917,0.00020391583630233358,0.0006945451771307275,0.0034651185433871527,0.7927186629055802,0.18127000725248385,0.0034651185433871527,0.019081092755161504,0.6152764850598256,520.2487784409441
2.4599999999999915,0.00020481081750323596,0.0006946267596115971,0.0034889265893523385,0.7926785886268696,0.1811811342755359,0.0034889265893523385,0.019162423918889997,0.6152273847875135,520.4514844436516
2.4699999999999913,0.00020570916256132572,0.0006947072675475315,0.0035128416908261433,0.7926384028103568,0.18109213631390653,0.0035128416908261433,0.01924377749408438,0.6151782788244309,520.6542921028151
2.479999999999991,0.0002066108811399973,0.0006947866983789176,0.003536864261331985,0.7925981050662267,0.18100301304890376,0.003536864261331985,0.01932515336220556,0.6151291672467134,520.8572015856216
2.489999999999991,0.00020751598291345822,0.0006948650495405246,0.0035609947156300804,0.7925576950035024,0.18091376416090055,0.0035609947156300804,0.01940655140433695,0.6150800501306788,521.060213059887
2.4999999999999907,0.00020842447756659542,0.0006949423184614849,0.003585233469719045,0.792517172230044,0.18082438932933426,0.003585233469719045,0.019487971501183587,0.6150309275528258,521.2633266940559
2.5099999999999905,0.00020933637479484806,0.0006950185025652859,0.0036095809408374585,0.7924765363525481,0.18073488823270575,0.0036095809408374585,0.019569413533071102,0.6149817995898361,521.4665426572008
2.5199999999999902,0.0002102516843040758,0.000695093599269755,0.0036340375474654247,0.7924357869765456,0.18064526054857885,0.0036340375474654247,0.019650877379944785,0.614932666318573,521.669861119021
2.52999999999999,0.00021117041581042247,0.0006951676059870447,0.0036586037093261073,0.7923949237064001,0.1805555059535791,0.0036586037093261073,0.01973236292136857,0.6148835278160835,521.8732822498425
2.53999999999999,0.00021209257904018387,0.0006952405201236238,0.0036832798473872583,0.7923539461453079,0.18046562412339348,0.0036832798473872583,0.019813870036524107,0.6148343841595972,522.0768062206165
2.5499999999999896,0.0002130181837296676,0.0006953123390802619,0.0037080663838627227,0.7923128538952954,0.1803756147327695,0.0037080663838627227,0.019895398604209743,0.6147852354265282,522.2804332029189
2.5599999999999894,0.00021394723962505502,0.0006953830602520172,0.0037329637422139285,0.7922716465572183,0.18028547745551446,0.0037329637422139285,0.019976948502839546,0.6147360816944742,522.4841633689492
2.569999999999989,0.0002148797564822612,0.000695452681028224,0.0037579723471513624,0.7922303237307601,0.18019521196449476,0.0037579723471513624,0.02005851961044234,0.6146869230412174,522.6879968915302
2.579999999999989,0.00021581574406679074,0.0006955211987924799,0.003783092624636026,0.7921888850144319,0.18010481793163544,0.003783092624636026,0.020140111804660705,0.6146377595447251,522.8919339441065
2.5899999999999888,0.00021675521215359415,0.0006955886109226359,0.0038083250018808705,0.7921473300055691,0.18001429502791916,0.0038083250018808705,0.020221724962749973,0.6145885912831501,523.0959747007437
2.5999999999999885,0.00021769817052692044,0.0006956549147907809,0.0038336699073522195,0.7921056583003324,0.17992364292338597,0.0038336699073522195,0.020303358961577273,0.6145394183348311,523.3001193361276
2.6099999999999883,0.00021864462898017083,0.0006957201077632311,0.003859127770771178,0.7920638694937048,0.17983286128713236,0.003859127770771178,0.020385013677620512,0.6144902407782924,523.5043680255633
2.619999999999988,0.00021959459731574522,0.0006957841872005182,0.0038846990231150105,0.7920219631794915,0.17974194978731106,0.0038846990231150105,0.02046668898696739,0.614441058692245,523.7087209449737
2.629999999999988,0.00022054808534489396,0.000695847150457378,0.003910384096618509,0.7919799389503186,0.17965090809112996,0.003910384096618509,0.02054838476531441,0.6143918721555872,523.9131782708992
2.6399999999999877,0.00022150510288755987,0.0006959089948827372,0.003936183424775341,0.7919377963976315,0.17955973586485197,0.003936183424775341,0.020630100887965852,0.6143426812474047,524.117740180496
2.6499999999999875,0.0002224656597722254,0.0006959697178197038,0.003962097442339381,0.7918955351116942,0.17946843277379437,0.003962097442339381,0.020711837229832813,0.6142934860469706,524.3224068515354
2.6599999999999873,0.00022342976583575384,0.0006960293166055537,0.003988126585326017,0.7918531546815876,0.17937699848232824,0.003988126585326017,0.020793593665432174,0.6142442866337469,524.5271784624028
2.669999999999987,0.00022439743092322716,0.0006960877885717192,0.004014271291013443,0.7918106546952094,0.17928543265387803,0.004014271291013443,0.02087537006888561,0.6141950830873831,524.7320551920961
2.679999999999987,0.00022536866488778745,0.0006961451310437811,0.004040531997943931,0.7917680347392725,0.1791937349509212,0.004040531997943931,0.020957166313918578,0.6141458754877189,524.937037220225
2.6899999999999866,0.00022634347759047018,0.000696201341341455,0.004066909145925073,0.7917252943993031,0.17910190503498746,0.004066909145925073,0.021038982273859305,0.6140966639147828,525.1421247270093
2.6999999999999864,0.00022732187890003988,0.0006962564167785791,0.004093403176031026,0.7916824332596416,0.17900994256665873,0.004093403176031026,0.021120817821637796,0.6140474484487936,525.3473178932786
2.709999999999986,0.00022830387869282145,0.000696310354663107,0.004120014530603711,0.7916394509034393,0.17891784720556844,0.004120014530603711,0.021202672829784792,0.6139982291701601,525.55261690047
2.719999999999986,0.00022928948685252808,0.000696363152297093,0.004146743653254007,0.7915963469126598,0.17882561861040133,0.004146743653254007,0.02128454717043079,0.6139490061594817,525.7580219306275
2.7299999999999858,0.00023027871327009288,0.0006964148069766861,0.004173590988862918,0.791553120868076,0.17873325643889307,0.004173590988862918,0.021366440715305007,0.6138997794975489,525.9635331664007
2.7399999999999856,0.0002312715678434921,0.0006964653159921162,0.004200556983582722,0.7915097723492704,0.17864076034782977,0.004200556983582722,0.021448353335734357,0.6138505492653444,526.1691507910432
2.7499999999999853,0.00023226806047756785,0.0006965146766276844,0.004227642084838093,0.7914663009346334,0.17854812999304792,0.004227642084838093,0.021530284902642447,0.6138013155440423,526.3748749884113
2.759999999999985,0.0002332682010838495,0.000696562886161754,0.004254846741327212,0.791422706201363,0.17845536502943385,0.004254846741327212,0.021612235286548553,0.6137520784150089,526.5807059429629
2.769999999999985,0.00023427199958037554,0.0006966099418667395,0.004282171403022843,0.7913789877254639,0.17836246511092382,0.004282171403022843,0.0216942043575666,0.6137028379598037,526.7866438397559
2.7799999999999847,0.00023527946589150725,0.0006966558410090997,0.004309616521173392,0.7913351450817458,0.17826942989050332,0.004309616521173392,0.021776191985404113,0.6136535942601794,526.9926888644467
2.7899999999999845,0.00023629060994774517,0.0006967005808493227,0.004337182548303949,0.7912911778438239,0.17817625902020712,0.004337182548303949,0.021858198039361218,0.613604347398082,527.1988412032887
2.7999999999999843,0.00023730544168553883,0.0006967441586419212,0.004364869938217297,0.7912470855841169,0.1780829521511191,0.004364869938217297,0.02194022238832961,0.6135550974556521,527.4051010431313
2.809999999999984,0.00023832397104710227,0.0006967865716354207,0.004392679145994903,0.7912028678738465,0.17798950893337193,0.004392679145994903,0.022022264900791497,0.6135058445152244,527.6114685714178
2.819999999999984,0.00023934620798021647,0.0006968278170723516,0.004420610627997896,0.7911585242830383,0.1778959290161473,0.004420610627997896,0.022104325444818638,0.6134565886593283,527.8179439761843
2.8299999999999836,0.0002403721624380378,0.0006968678921892411,0.004448664841867993,0.7911140543805177,0.17780221204767513,0.004448664841867993,0.022186403888071207,0.6134073299706894,528.0245274460576
2.8399999999999834,0.00024140184437890005,0.0006969067942166009,0.0044768422465284305,0.7910694577339121,0.17770835767523416,0.0044768422465284305,0.022268500097796837,0.6133580685322282,528.2312191702542
2.849999999999983,0.0002424352637661157,0.0006969445203789215,0.00450514330218486,0.7910247339096491,0.17761436554515153,0.00450514330218486,0.022350613940829572,0.6133088044270616,528.4380193385783
2.859999999999983,0.0002434724305677752,0.0006969810678946641,0.004533568470326212,0.7909798824729559,0.1775202353028028,0.004533568470326212,0.02243274528358879,0.6132595377385034,528.6449281414202
2.869999999999983,0.0002445133547565425,0.00069701643397625,0.0045621182137255455,0.7909349029878586,0.17742596659261192,0.0045621182137255455,0.022514893992078202,0.6132102685500641,528.8519457697546
2.8799999999999826,0.000245558046309447,0.0006970506158300532,0.00459079299644087,0.790889795017182,0.1773315590580513,0.00459079299644087,0.02259705993188481,0.6131609969454518,529.059072415139
2.8899999999999824,0.00024660651520767895,0.0006970836106563964,0.0046195932838159325,0.7908445581225483,0.17723701234164183,0.0046195932838159325,0.02267924296817784,0.6131117230085728,529.2663082697117
2.899999999999982,0.00024765877143637354,0.0006971154156495344,0.004648519542480999,0.7907991918643773,0.17714232608495287,0.004648519542480999,0.02276144296570771,0.6130624468235313,529.4736535261902
2.909999999999982,0.00024871482498440146,0.0006971460279976563,0.004677572240353582,0.7907536958018854,0.17704749992860247,0.004677572240353582,0.022843659788804985,0.6130131684746304,529.6811083778695
2.9199999999999817,0.00024977468584414875,0.0006971754448828713,0.004706751846639171,0.7907080694930849,0.17695253351225737,0.004706751846639171,0.022925893301379334,0.6129638880463725,529.8886730186199
2.9299999999999815,0.0002508383640113026,0.0006972036634812053,0.004736058831831912,0.7906623124947844,0.1768574264746333,0.004736058831831912,0.023008143366918477,0.6129146056234595,530.0963476428853
2.9399999999999813,0.000251905869484625,0.0006972306809625913,0.0047654936677152746,0.7906164243625873,0.17676217845349498,0.0047654936677152746,0.023090409848487144,0.6128653212907931,530.3041324456815
2.949999999999981,0.0002529772122657334,0.0006972564944908649,0.004795056827362684,0.7905704046508922,0.17666678908565653,0.004795056827362684,0.023172692608726002,0.6128160351334758,530.5120276225938
2.959999999999981,0.00025405240235887273,0.0006972811012237558,0.0048247487851381275,0.7905242529128919,0.17657125800698142,0.0048247487851381275,0.023254991509850626,0.6127667472368113,530.7200333697753
2.9699999999999807,0.000255131449770684,0.0006973044983128818,0.004854570016696734,0.7904779687005732,0.1764755848523829,0.004854570016696734,0.023337306413650425,0.6127174576863043,530.9281498839448
2.9799999999999804,0.00025621436450997694,0.0006973266829037424,0.004884520998985328,0.7904315515647171,0.17637976925582458,0.004884520998985328,0.02341963718148761,0.6126681665676604,531.136377362385
2.9899999999999802,0.00025730115658749306,0.0006973476521357157,0.004914602210242943,0.7903850010548978,0.17628381085032013,0.004914602210242943,0.023501983674296116,0.6126188739667892,531.3447160029401
2.99999999999998,0.0002583918360156687,0.000697367403142048,0.004944814130001322,0.7903383167194826,0.1761877092679342,0.004944814130001322,0.023584345752580553,0.6125695799698015,531.5531660040137
3.00999999999998,0.0002594864128083962,0.0006973859330498503,0.004975157239085373,0.7902914981056316,0.17609146413978247,0.004975157239085373,0.023666723276415145,0.6125202846630119,531.7617275645669
3.0199999999999796,0.00026058489698077943,0.0006974032389800923,0.005005632019613608,0.7902445447592978,0.17599507509603224,0.005005632019613608,0.02374911610544268,0.6124709881329381,531.9704008841156
3.0299999999999794,0.0002616872985488928,0.0006974193180476006,0.0050362389549985405,0.7901974562252269,0.17589854176590275,0.0050362389549985405,0.02383152409887343,0.6124216904663019,532.1791861627291
3.039999999999979,0.0002627936275295283,0.0006974341673610471,0.00506697852994706,0.7901502320469562,0.1758018637776657,0.00506697852994706,0.023913947115484096,0.6123723917500297,532.3880836010271
3.049999999999979,0.0002639038939399477,0.0006974477840229507,0.005097851230460772,0.7901028717668158,0.17570504075864582,0.005097851230460772,0.023996385013616745,0.6123230920712525,532.5970934001778
3.0599999999999787,0.00026501810779762787,0.0006974601651296679,0.005128857543836314,0.7900553749259281,0.17560807233522147,0.005128857543836314,0.02407883765117778,0.6122737915173061,532.8062157618953
3.0699999999999785,0.00026613627912000596,0.0006974713077713936,0.005159997958665624,0.790007741064207,0.17551095813282494,0.005159997958665624,0.024161304885636795,0.612224490175733,533.0154508884374
3.0799999999999783,0.000267258417924216,0.0006974812090321508,0.00519127296483619,0.7899599697203586,0.17541369777594334,0.00519127296483619,0.02424378657402557,0.6121751881342808,533.2247989826034
3.089999999999978,0.0002683845342268305,0.0006974898659897916,0.005222683053531271,0.7899120604318812,0.17531629088811906,0.005222683053531271,0.024326282572937,0.6121258854809044,533.4342602477312
3.099999999999978,0.00026951463804359484,0.000697497275715992,0.005254228717230069,0.7898640127350652,0.17521873709195068,0.005254228717230069,0.02440879273852401,0.6120765823037654,533.6438348876953
3.1099999999999777,0.00027064873938915663,0.0006975034352762488,0.005285910449707882,0.7898158261649926,0.17512103600909323,0.005285910449707882,0.02449131692649847,0.6120272786912329,533.853523106904
3.1199999999999775,0.00027178684827679716,0.0006975083417298745,0.005317728746036214,0.7897675002555378,0.1750231872602595,0.005317728746036214,0.024573854992130155,0.6119779747318836,534.0633251102968
3.1299999999999772,0.0002729289747181547,0.0006975119921299968,0.005349684102582867,0.7897190345393681,0.17492519046522045,0.005349684102582867,0.024656406790245687,0.6119286705145025,534.2732411033419
3.139999999999977,0.0002740751287229505,0.0006975143835235558,0.0053817770170119725,0.7896704285479426,0.174827045242806,0.0053817770170119725,0.02473897217522739,0.6118793661280839,534.4832712920338
3.149999999999977,0.0002752253202987042,0.0006975155129513001,0.0054140079882840164,0.7896216818115137,0.1747287512109061,0.0054140079882840164,0.0248215510010123,0.6118300616618306,534.6934158828902
3.1599999999999766,0.00027637955945045487,0.0006975153774477855,0.005446377516655801,0.7895727938591259,0.1746303079864713,0.005446377516655801,0.024904143121091016,0.6117807572051557,534.9036750829498
3.1699999999999764,0.0002775378561804708,0.0006975139740413724,0.005478886103680407,0.7895237642186184,0.17453171518551416,0.005478886103680407,0.024986748388506726,0.6117314528476815,535.1140490997691
3.179999999999976,0.00027870022048796344,0.0006975112997542265,0.005511534252207075,0.7894745924166221,0.1744329724231096,0.005511534252207075,0.025069366655854006,0.6116821486792418,535.3245381414198
3.189999999999976,0.0002798666623687903,0.0006975073516023122,0.0055443224663811,0.7894252779785635,0.1743340793133965,0.0055443224663811,0.025151997775277858,0.6116328447898801,535.535142416486
3.1999999999999758,0.0002810371918151632,0.0006975021265953998,0.005577251251643643,0.789375820428662,0.1742350354695782,0.005577251251643643,0.025234641598472548,0.6115835412698528,535.7458621340614
3.2099999999999755,0.00028221181881534554,0.0006974956217370545,0.005610321114731536,0.7893262192899323,0.1741358405039239,0.005610321114731536,0.025317297976680576,0.6115342382096268,535.9566975037462
3.2199999999999753,0.00028339055335335197,0.0006974878340246448,0.005643532563677047,0.7892764740841848,0.17403649402776963,0.005643532563677047,0.02539996676069161,0.6114849356998815,536.1676487356444
3.229999999999975,0.000284573405408642,0.0006974787604493358,0.00567688610780758,0.7892265843320243,0.1739369956515193,0.00567688610780758,0.025482647800841328,0.6114356338315098,536.3787160403606
3.239999999999975,0.00028576038495580993,0.0006974683979960923,0.005710382257745381,0.7891765495528527,0.1738373449846462,0.005710382257745381,0.02556534094701045,0.6113863326956165,536.5898996289969
3.2499999999999747,0.00028695150196427405,0.0006974567436436797,0.005744021525407167,0.7891263692648682,0.17373754163569385,0.005744021525407167,0.02564804604862356,0.611337032383521,536.8011997131503
3.2599999999999745,0.0002881467663979587,0.0006974437943646603,0.005777804424003733,0.7890760429850667,0.17363758521227768,0.005777804424003733,0.02573076295464811,0.6112877329867559,537.0126165049089
3.2699999999999743,0.00028934618821497795,0.0006974295471254002,0.005811731468039518,0.789025570229242,0.1735374753210858,0.005811731468039518,0.025813491513593276,0.6112384345970688,537.2241502168496
3.279999999999974,0.00029054977736731,0.0006974139988860647,0.005845803173312125,0.7889749505119861,0.17343721156788064,0.005845803173312125,0.025896231573508875,0.6111891373064222,537.435801062034
3.289999999999974,0.0002917575438004732,0.0006973971466006228,0.005880020056911819,0.7889241833466913,0.17333679355750053,0.005880020056911819,0.025978982981984367,0.6111398412069932,537.6475692540058
3.2999999999999736,0.00029296949745319536,0.0006973789872168476,0.005914382637220952,0.7888732682455496,0.17323622089386076,0.005914382637220952,0.026061745586147683,0.6110905463911754,537.8594550067872
3.3099999999999734,0.0002941856482570813,0.0006973595176763199,0.005948891433913379,0.788822204719554,0.1731354931799552,0.005948891433913379,0.026144519232664178,0.6110412529515784,538.0714585348757
3.319999999999973,0.0002954060061362736,0.000697338734914428,0.0059835469679538076,0.7887709922784992,0.17303461001785767,0.0059835469679538076,0.02622730376773554,0.6109919609810284,538.2835800532406
3.329999999999973,0.000296630581007117,0.0006973166358603711,0.0060183497615971275,0.7887196304309834,0.17293357100872384,0.0060183497615971275,0.026310099037098737,0.6109426705725683,538.4958197773198
3.3399999999999728,0.00029785938277781187,0.0006972932174371643,0.006053300338387676,0.7886681186844074,0.17283237575279234,0.006053300338387676,0.026392904886024898,0.6108933818194593,538.7081779230161
3.3499999999999726,0.0002990924213480654,0.0006972684765616376,0.006088399223158477,0.7886164565449778,0.17273102384938685,0.006088399223158477,0.026475721159318264,0.6108440948151794,538.920654706694
3.3599999999999723,0.00030032970660874483,0.0006972424101444446,0.006123646942030428,0.7885646435177066,0.17262951489691744,0.006123646942030428,0.026558547701315077,0.610794809653426,539.1332503451756
3.369999999999972,0.0003015712484415164,0.0006972150150900611,0.006159044022411439,0.7885126791064122,0.1725278484928824,0.006159044022411439,0.026641384355882515,0.610745526428115,539.3459650557378
3.379999999999972,0.0003028170567184945,0.0006971862882967926,0.006194590992995542,0.7884605628137211,0.17242602423387027,0.006194590992995542,0.026724230966417614,0.6106962452333813,539.5587990561078
3.3899999999999717,0.0003040671413018716,0.0006971562266567781,0.006230288383761938,0.7884082941410688,0.172324041715561,0.006230288383761938,0.026807087375846153,0.6106469661635797,539.7717525644599
3.3999999999999715,0.0003053215120435577,0.0006971248270559931,0.006266136725974012,0.7883558725887017,0.17222190053272854,0.006266136725974012,0.026889953426621625,0.6105976893132852,539.9848257994117
3.4099999999999713,0.00030658017878480677,0.0006970920863742574,0.006302136552178297,0.788303297655677,0.17211960027924228,0.006302136552178297,0.026972828960724116,0.610548414777293,540.1980189800205
3.419999999999971,0.0003078431513558485,0.0006970580014852391,0.0063382883962033836,0.788250568839865,0.1720171405480691,0.0063382883962033836,0.02705571381965924,0.6104991426506197,540.4113323257787
3.429999999999971,0.00030911043957550265,0.00069702256925646,0.006374592793158799,0.78819768563795,0.17191452093127546,0.006374592793158799,0.027138607844457048,0.6104498730285032,540.6247660566111
3.4399999999999706,0.0003103820532508044,0.0006969857865493028,0.006411050279433821,0.7881446475454321,0.17181174102002927,0.006411050279433821,0.027221510875670953,0.610400606006403,540.8383203928696
3.4499999999999704,0.0003116580021766154,0.0006969476502190155,0.0064476613926962665,0.7880914540566285,0.17170880040460226,0.0064476613926962665,0.027304422753376665,0.610351341680001,541.0519955553306
3.45999999999997,0.00031293829613523576,0.0006969081571147226,0.006484426671891202,0.7880381046646747,0.17160569867437178,0.006484426671891202,0.027387343317171076,0.610302080145202,541.2657917651898
3.46999999999997,0.00031422294489600884,0.0006968673040794268,0.00652134665723963,0.7879845988615262,0.1715024354178232,0.00652134665723963,0.027470272406171208,0.610252821498134,541.4797092440588
3.47999999999997,0.0003155119582149268,0.0006968250879500202,0.006558421890237119,0.7879309361379604,0.1713990102225522,0.006558421890237119,0.02755320985901314,0.6102035658351482,541.6937482139607
3.4899999999999696,0.0003168053458342259,0.0006967815055572919,0.0065956529136523695,0.7878771159835775,0.17129542267526673,0.0065956529136523695,0.027636155513850902,0.6101543132528202,541.9079088973261
3.4999999999999694,0.0003181031174819816,0.0006967365537259327,0.006633040271525758,0.7878231378868034,0.17119167236178978,0.006633040271525758,0.027719109208355415,0.6101050638479499,542.1221915169888
3.509999999999969,0.00031940528287170174,0.0006966902292745502,0.006670584509167798,0.7877690013348897,0.17108775886706132,0.006670584509167798,0.0278020707797134,0.6100558177175623,542.3365962961811
3.519999999999969,0.0003207118517019076,0.0006966425290156717,0.006708286173157575,0.7877147058139172,0.17098368177514117,0.006708286173157575,0.027885040064626325,0.6100065749589073,542.5511234585302
3.5299999999999687,0.0003220228336557187,0.000696593449755756,0.006746145811341117,0.7876602508087972,0.17087944066921126,0.006746145811341117,0.02796801689930933,0.6099573356694606,542.7657732280533
3.5399999999999685,0.0003233382384004316,0.000696542988295206,0.00678416397282971,0.7876056358032725,0.17077503513157805,0.00678416397282971,0.028051001119490108,0.6099080999469245,542.980545829153
3.5499999999999683,0.0003246580755870881,0.0006964911414283706,0.006822341207998172,0.7875508602799205,0.17067046474367537,0.006822341207998172,0.028133992560407897,0.6098588678892274,543.1954414866135
3.559999999999968,0.0003259823548500507,0.0006964379059435663,0.00686067806848306,0.7874959237201546,0.1705657290860669,0.00686067806848306,0.028216991056812333,0.609809639594525,543.4104604255954
3.569999999999968,0.00032731108580656357,0.0006963832786230792,0.006899175107180838,0.7874408256042269,0.1704608277384491,0.006899175107180838,0.028299996442962452,0.6097604151612004,543.6256028716311
3.5799999999999677,0.0003286442780563107,0.0006963272562431799,0.006937832878245964,0.787385565411229,0.17035576027965346,0.006937832878245964,0.02838300855262556,0.6097111946878644,543.8408690506209
3.5899999999999674,0.00032998194118097893,0.0006962698355741365,0.0069766519370889615,0.7873301426190958,0.17025052628764994,0.0069766519370889615,0.028466027219076213,0.6096619782733562,544.0562591888272
3.5999999999999672,0.0003313240847438021,0.0006962110133802232,0.007015632840374394,0.7872745567046067,0.17014512533954945,0.007015632840374394,0.028549052275095098,0.609612766016744,544.2717735128704
3.609999999999967,0.0003326707182891103,0.000696150786419737,0.007054776146018808,0.7872188071433878,0.1700395570116067,0.007054776146018808,0.028632083552967997,0.6095635580173249,544.487412249724
3.619999999999967,0.0003340218513418753,0.0006960891514450061,0.007094082413188615,0.7871628934099146,0.16993382087922354,0.007094082413188615,0.028715120884484715,0.6095143543746253,544.7031756267096
3.6299999999999666,0.00033537749340724425,0.000696026105202407,0.007133552202297908,0.7871068149775146,0.1698279165169516,0.007133552202297908,0.028798164100938013,0.6094651551884022,544.919063871492
3.6399999999999664,0.00033673765397007496,0.0006959616444323773,0.00717318607500623,0.7870505713183692,0.1697218434984956,0.00717318607500623,0.028881213033122546,0.6094159605586423,545.1350772120741
3.649999999999966,0.00033810234249446314,0.000695895765869427,0.007212984594216278,0.7869941619035169,0.16961560139671653,0.007212984594216278,0.02896426751133382,0.6093667705855634,545.3512158767919
3.659999999999966,0.00033947156842327117,0.0006958284662421603,0.007252948324071545,0.7869375862028551,0.16950918978363466,0.007252948324071545,0.029047327365367078,0.609317585369615,545.5674800943096
3.6699999999999657,0.00034084534117763974,0.0006957597422732828,0.007293077829953904,0.786880843685143,0.16940260823043296,0.007293077829953904,0.029130392424516278,0.6092684050114778,545.7838700936142
3.6799999999999655,0.00034222367015651004,0.0006956895906796209,0.0073333736784811365,0.7868239338180044,0.16929585630746036,0.0073333736784811365,0.029213462517573053,0.6092192296120645,546.00038610401
3.6899999999999653,0.0003436065647361276,0.0006956180081721375,0.0073738364375043955,0.7867668560679305,0.169188933584235,0.0073738364375043955,0.029296537472825603,0.6091700592725207,546.2170283551139
3.699999999999965,0.00034499403426955106,0.0006955449914559476,0.007414466676105612,0.7867096099002829,0.16908183962944814,0.007414466676105612,0.0293796171180577,0.6091208940942241,546.4337970768498
3.709999999999965,0.00034638608808615205,0.0006954705372303368,0.007455264964594817,0.7866521947792958,0.168974574010967,0.007455264964594817,0.029462701280547576,0.6090717341787868,546.6506924994429
3.7199999999999647,0.0003477827354911083,0.0006953946421887779,0.007496231874507436,0.7865946101680792,0.16886713629583883,0.007496231874507436,0.02954578978706692,0.609022579628054,546.8677148534144
3.7299999999999645,0.0003491839857648952,0.0006953173030189457,0.007537367978601504,0.7865368555286226,0.16875952605029443,0.007537367978601504,0.029628882463879836,0.6089734305441045,547.0848643695764
3.7399999999999642,0.00035058984816277493,0.0006952385164027422,0.007578673850854789,0.786478930321797,0.16865174283975162,0.007578673850854789,0.029711979136741725,0.6089242870292529,547.3021412790255
3.749999999999964,0.00035200033191426906,0.0006951582790163072,0.0076201500664619,0.7864208340073587,0.16854378622881924,0.0076201500664619,0.029795079630898308,0.608875149186048,547.5195458131377
3.759999999999964,0.00035341544622264086,0.0006950765875300434,0.007661797201831297,0.7863625660439522,0.16843565578130085,0.007661797201831297,0.02987818377108456,0.6088260171172741,547.7370782035626
3.7699999999999636,0.0003548352002643647,0.0006949934386086339,0.007703615834582237,0.7863041258891134,0.16832735106019858,0.007703615834582237,0.029961291381523675,0.6087768909259511,547.9547386822175
